cnt,pdate,title,description,org_link,link
216,2024-02-07 10:12:00,"GS네오텍, 마키나락스와 AI 플랫폼 '런웨이' 리셀러 파트너십",다루는 <b>데이터</b> 과학자는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI모델을... AI <b>엔지니어</b>에게 친숙한 개발환경을 제공해 안정성과 확장성이 보장되는 서비스를 제공할 예정이다. 이상호... ,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215444,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215444
217,2024-02-07 09:58:00,"GS네오텍, 마키나락스와 AI 플랫폼 리셀러 파트너십 체결",마키나락스의 런웨이는 노코드·로우코드·프로코드 모두를 지원해 복잡한 코드를 다루는 <b>데이터</b>... AI <b>엔지니어</b>에게 친숙한 개발환경을 제공해 안정성과 확장성이 보장되는 서비스를 제공할 예정이다. 이상오... ,https://www.hellot.net/news/article.html?no=86608,https://www.hellot.net/news/article.html?no=86608
218,2024-02-07 09:54:00,"GS네오텍-마키나락스, AI 플랫폼 ‘런웨이’ 리셀러 파트너십 체결",다루는 <b>데이터</b> 과학자는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI모델을... 것은 물론 AI <b>엔지니어</b>에게 친숙한 개발환경을 제공해 안정성과 확장성이 보장되는 서비스를 제공할 예정이다.,https://www.ddaily.co.kr/page/view/2024020709493858478,https://n.news.naver.com/mnews/article/138/0002166467?sid=105
219,2024-02-07 09:24:00,"GS네오텍, 마키나락스와 AI 플랫폼 '런웨이' 리셀러 파트너십 체결",다루는 <b>데이터</b> 과학자는 물론 머신러닝과 친숙하지 않은 실무자도 클릭 기반으로 간편하게 AI모델을... AI <b>엔지니어</b>에게 친숙한 개발 환경을 제공해 안정성과 확장성이 보장되는 서비스를 제공할 예정이다. GS네오텍... ,https://www.epnc.co.kr/news/articleView.html?idxno=240579,https://www.epnc.co.kr/news/articleView.html?idxno=240579
220,2024-02-07 05:03:00,AI와의 ‘밥그릇 싸움’에 밀려… 고소득 사무직부터 설 자리 잃는다[AI 블랙...,(CEO)와 <b>엔지니어</b> 등의 고숙련 직종이 해당된다”고 지적했다. 한국은행도 지난해 11월 비슷한 분석을... “의사는 <b>데이터</b>를 보고 분석해 진단하지만 간호사는 대면 접촉을 하고 돌봄을 하는 직종이기 때문”이라고... ,https://www.seoul.co.kr/news/newsView.php?id=20240207008001&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003429016?sid=101
221,2024-02-07 00:18:00,"[토큰포스트 저녁브리핑] 美대선 앞두고 트럼프 밈 코인 일제히 급등, 상승 배...",현재 <b>엔지니어</b>들이 성능을 지속 모니터링 중이며 이번 사건 보고서는 추후 공유될 예정이다. 앞서... 16억 BTC 코인베이스 입금 우블록체인이 블록체인 분석업체 아캄(ARKM) <b>데이터</b>를 인용해 &quot;그레이스케일 추정 주소는... ,https://www.tokenpost.kr/article-163700,https://www.tokenpost.kr/article-163700
222,2024-02-06 20:04:00,AI와 인간의 ‘밥그릇 싸움’ 시작…고학력·고소득 직업부터 대체된다[AI 블...,(CEO)와 <b>엔지니어</b> 등의 고숙련 직종이 해당된다”고 지적했다. 한국은행도 지난해 11월 비슷한 분석을... “의사는 <b>데이터</b>를 보고 분석해 진단하지만 간호사는 대면 접촉을 하고 돌봄을 하는 직종이기 때문”이라고... ,https://www.seoul.co.kr/news/newsView.php?id=20240206500213&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003428985?sid=101
223,2024-02-06 17:48:00,[신년사] 마키나락스 &quot;제조AI 키플레이어로 일본 등 글로벌 시장 진출할 것&quot;,"즉 일반적인 <b>데이터</b>를 넘어 '제조 <b>데이터</b>'를 학습한 특화 AI가 필요한데, 이때 관련 경험을 보유한 '제조 AI... 2024년 1월 기준 약 120명의 구성원들과 함께하고 있으며, 임직원의 약 75%는 <b>엔지니어</b>에 해당한다. 석박사... ",https://www.aitimes.com/news/articleView.html?idxno=157023,https://www.aitimes.com/news/articleView.html?idxno=157023
224,2024-02-06 16:48:00,AI 리터러시,"주목할 부분은 AI 전문인력 수를 의미하는 인재 부문에서 세부 항목인 <b>데이터</b> 사이언티스트 및 <b>엔지니어</b> 수에서는 20위를 차지하여, <b>데이터</b>분석 관련 인재가 부족함이 드러났다. 이는 '2022년 인공지능산업 실태조사... ",https://www.ccdailynews.com/news/articleView.html?idxno=2255625,https://www.ccdailynews.com/news/articleView.html?idxno=2255625
225,2024-02-06 16:33:00,"[단독]이재용, 무죄 선고 다음날 UAE행…'반쪽 글로벌 경영' 정상화","퀄컴은 2021년 애플 출신 <b>엔지니어</b>들이 세운 반도체 스타트업 누비아를 14억 달러(약 1조8500억원)에 인수했고, 이들의 기술을 기반으로 개발한 ‘AI PC’용 고성능 칩을 올해 출시할 예정이다. 엔비디아는 2019년 <b>데이터</b>센... ",https://www.joongang.co.kr/article/25227275,https://n.news.naver.com/mnews/article/025/0003340013?sid=101
226,2024-02-06 15:50:00,"&quot;해고, 또 해고&quot;... 게임산업 구조 변화, 핵심이 'AI'인 이유","게임 산업 정리 해고(Game industry Layoffs) <b>데이터</b>에 따르면 2023년 게임 스튜디오들은 10,000명을 감원했다.... AI로 인해 대체될 가능성이 가장 큰 일자리는 사운드 <b>엔지니어</b>, 성우, 컨셉 아티스트, 시각 효과 및 포스트... ",https://www.gameple.co.kr/news/articleView.html?idxno=208601,https://www.gameple.co.kr/news/articleView.html?idxno=208601
227,2024-02-06 14:44:00,"인공지능과 메타버스, 그리고 DEI가 바탕에 깔린 회사 만들기",실생활에서 축적된 <b>데이터</b>를 가지고 훈련되는 인공지능 시스템들은 인간이 가진 편향성을 물려받을 수밖에... 예를 들어 인공지능 프롬프트 창에 적절한 질문을 던져 원하는 결과를 얻어낼 수 있는 ‘프롬프트 <b>엔지니어</b>’... ,http://www.boannews.com/media/view.asp?idx=126278&kind=,http://www.boannews.com/media/view.asp?idx=126278&kind=
228,2024-02-06 14:22:00,"에이프리카, LLM옵스 플랫폼으로 엔터프라이즈 LLM 시장 본격 진출",이를 통해 폐쇄형 환경에서 내부 보안 <b>데이터</b>로 LLM 기술을 접목하고자 하는 기업이나 ML <b>엔지니어</b>를 보유하고 있지 않은 기업들도 손쉽게 LLM을 도입할 수 있을 뿐만 아니라 문서 <b>데이터</b>만 입력하면 LLM 모델을... ,http://www.itdaily.kr/news/articleView.html?idxno=220215,http://www.itdaily.kr/news/articleView.html?idxno=220215
229,2024-02-06 13:42:00,"에이프리카, LLMOps 플랫폼으로 엔터프라이즈 LLM 구축",이를 통해 폐쇄형 환경에서 내부 보안 <b>데이터</b>로 LLM 기술을 접목하고자 하는 기업이나 머신러닝 <b>엔지니어</b>를 보유하지 않은 기업도 손쉽게 LLM을 도입할 뿐 아니라 문서 <b>데이터</b>만 입력하면 LLM 모델을 재훈련하고... ,https://www.hellot.net/news/article.html?no=86577,https://www.hellot.net/news/article.html?no=86577
230,2024-02-06 13:40:00,"다쏘시스템, 다쏘에비에이션과 소버린 클라우드 협력",플랫폼과 <b>데이터</b> 기반 모델을 구축하겠다는 것이다. 양사 협업으로 다쏘에비에이션의 유지보수 <b>엔지니어</b>와 기술자들은 문제가 발생하기 전에 이를 예측하고 신속하게 적절한 유지보수 일정과 부품 교체와 같은 MRO... ,https://www.itbiznews.com/news/articleView.html?idxno=125131,https://www.itbiznews.com/news/articleView.html?idxno=125131
231,2024-02-06 12:40:00,中 농업 디지털화 ...농촌 노동력 부족 문제 농업 기계화와 자동화로 해결,상하이시 진산(金山)구에 위치한 뎬톈(點甜)농장에서는 한 20대 <b>엔지니어</b>가 리모컨을 들고 로봇과 함께... 5G∙그래픽 식별 기술∙빅<b>데이터</b> 시스템을 통해 그들이 연구개발한 수확 로봇은 '순식간에' 농작물 과실과 로봇... ,https://www.eroun.net/news/articleView.html?idxno=40297,https://www.eroun.net/news/articleView.html?idxno=40297
232,2024-02-06 12:06:00,"에이프리카, 엔터프라이즈 LLM 시장 진출",이를 통해 폐쇄형 환경에서 내부 보안 <b>데이터</b>로 LLM 기술을 접목하고자 하는 기업이나 머신러닝(ML) <b>엔지니어</b>를 보유하고 있지 않은 기업들도 손쉽게 LLM을 도입할 수 있을 뿐만 아니라 문서 <b>데이터</b>만 입력하면 LLM... ,https://www.venturesquare.net/912818,https://www.venturesquare.net/912818
233,2024-02-06 10:50:00,김택완 &quot;오픈소스 없으면 지금의 네이버·카카오 없어&quot;,삼성전자와 LG전자는 이미 리눅스 커뮤니티에서 활동하는 <b>엔지니어</b>들이 꽤 많다. 리눅스 커뮤니티 톱10... 모르고 있으니 해커가 계속 들락날락하며 <b>데이터</b>를 가져갔다. 이게 미국 신용정보회사에서 발생한 오픈소스... ,https://zdnet.co.kr/view/?no=20240206104422,https://n.news.naver.com/mnews/article/092/0002320536?sid=105
234,2024-02-06 10:02:00,"에이프리카, LLMOps로 엔터프라이즈 LLM 시장 진출 본격화",이를 통해 폐쇄형 환경에서 내부 보안 <b>데이터</b>로 LLM 기술을 접목하고자 하는 기업이나 머신러닝(ML) <b>엔지니어</b>를 보유하고 있지 않은 기업들도 손쉽게 LLM을 도입할 수 있을 뿐만 아니라 문서 <b>데이터</b>만 입력하면 LLM... ,https://www.etnews.com/20240205000291,https://n.news.naver.com/mnews/article/030/0003179182?sid=101
235,2024-02-06 09:58:00,"IT서비스 업계, 기업용 생성형 AI 사업 '박차'","이들 서비스는 SK C&amp;C가 AI 프롬프트, 사내 <b>데이터</b> 저장소, AI 오케스트레이터 등으로 구성된 AI... LG CNS의 프롬프트 <b>엔지니어</b> 등 생성형 AI 전문가들이 ▲코딩 표준 ▲시스템 개발 환경 ▲성능 기준 등 고객사의 정보를... ",https://www.techm.kr/news/articleView.html?idxno=119942,https://www.techm.kr/news/articleView.html?idxno=119942
236,2024-02-06 09:02:00,"[영상] 이형수 대표 “온 디바이스 AI, 모바일 AP 칩 장악한 퀄컴 유망”",하지만 켈러 같은 슈퍼 <b>엔지니어</b>라면 이런 부분도 초월할 수 있다고 본다. 켈러가 출시할 것이라고 말한... 앞으로 모빌리티 혁명에서 중요한 것은 <b>데이터</b> 주도권이다. 하지만 테슬라를 제외한 글로벌 자동차... ,https://weekly.donga.com/3/all/11/4723129/1,https://n.news.naver.com/mnews/article/037/0000033803?sid=101
237,2024-02-06 08:36:00,[Who Is ?] 정영식 범한그룹 회장,기술 <b>데이터</b>를 확보해 중대형 친환경선박의 개발로 확대한다는 목표를 제시하고 있다. 앞서 2022년에는... 이 같은 성과는 정영식 본인이 기계공학을 전공하고 선박용 부품을 만드는 회사에서 경험을 쌓은 <b>엔지니어</b>로... ,https://www.businesspost.co.kr/BP?command=article_view&num=341686,https://www.businesspost.co.kr/BP?command=article_view&num=341686
238,2024-02-06 07:57:00,2월 6일 美증시 특징주 [글로벌 시황&amp;이슈],"오는 21일에 발표될 4분기 실적발표에서, 핵심 사업인 <b>데이터</b> 센터 사업용 CPU와 GPU에 대한 강력한 수요가... 의심하며, <b>엔지니어</b>를 파견해 생산 라인을 직접 감독하겠다고 밝혔는데요. 보잉은 오늘 장에서 1.13% 내리고... ",https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202402060020&t=NNv,https://n.news.naver.com/mnews/article/215/0001147122?sid=101
239,2024-02-05 18:14:00,"&quot;인도, 亞 웹3시장 주도… 가장 영향력 있는 투자사될 것&quot; [인터뷰]",이 대표는 &quot;현재 1700만명 이상 <b>엔지니어</b>를 보유한 인도는 연간 약 150만명의 새로운 <b>엔지니어</b>를 새로... 이 대표는 &quot;시장<b>데이터</b> 분석 기업 등에 따르면 인도의 인터넷 활성 이용자는 2025년까지 약 9억명으로 성장할... ,http://www.fnnews.com/news/202402051813217613,https://n.news.naver.com/mnews/article/014/0005138563?sid=105
240,2024-02-05 17:13:00,[인터뷰] ‘AI 활용 도우미’ 올거나이즈… “어떤 기업이든 쉽게 맞춤형 AI ...,"신 CAIO는 시니어 <b>엔지니어</b>로 입사해 최고기술책임자(CTO)를 거쳐 AI 기술 연구를 맡는 CAIO가 됐다. 미국에서... 적은 <b>데이터</b>로, 더 적은 비용으로 성능을 높이는 것으로 방향성이 바뀌었다. 이게 소형언어모델(sLLM)인데... ",https://www.ddaily.co.kr/page/view/2024020516464972628,https://n.news.naver.com/mnews/article/138/0002166352?sid=105
241,2024-02-05 16:56:00,"서울시 중부·남부기술교육원 중부캠퍼스, 2024년 IT계열 개편",단기 주간과정으로는 SW테스트<b>엔지니어</b>양성 과정이 SW테스트전문가 과정으로 명칭이 변경됐다.... 이밖에도 컴퓨터그래픽디자인 · 방송영상크리에이터 · 파이썬활용빅<b>데이터</b>분석 등 다양한 IT계열 과정을 운영하고... ,https://www.gosiweek.com/article/1065599631314342,https://www.gosiweek.com/article/1065599631314342
242,2024-02-05 16:42:00,"“인도, 아시아 웹3시장 주도..투자자 역할 커져” 해시드",이 대표는 “현재 1700만명 이상 <b>엔지니어</b>를 보유한 인도는 연간 약 150만명의 새로운 <b>엔지니어</b>를 새로... 이 대표는 “시장<b>데이터</b> 분석 기업 등에 따르면 인도의 인터넷 활성 이용자는 2025년까지 약 9억명으로 성장할... ,http://www.fnnews.com/news/202402051539486747,https://n.news.naver.com/mnews/article/014/0005138502?sid=105
243,2024-02-05 16:02:00,구인 분야만 54개...인간 BCI 연구 속도 높이는 '뉴럴링크',"연구실 시스템 소프트웨어 <b>엔지니어</b>는 <b>데이터</b>를 수집, 구성, 분석, 시각화하기 위한 <b>데이터</b> 플랫폼을 구축한다. 이를 통해 뉴럴링크는 뇌 신경 신호 기록, 뇌 조직 이미지, 미세 가공 <b>데이터</b> 등을 얻게 된다. 로봇공학... ",http://www.g-enews.com/ko-kr/news/article/news_all/20240201112628111c1b7a3dafb_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20240201112628111c1b7a3dafb_1/article.html
244,2024-02-05 15:10:00,"다쏘시스템, 다쏘 에비에이션과 소버린 클라우드 이용 '맞손'","다쏘 에비에이션은 각 항공기의 설계, 제조, 지원 및 비행·유지보수 일지와 관련된 방대한 양의 <b>데이터</b>를... 다쏘 에비에이션의 유지보수 <b>엔지니어</b> 및 기술자들은 3D익스피리언스 플랫폼과 넷바이브(NETVIBES)... ",http://www.itdaily.kr/news/articleView.html?idxno=220173,http://www.itdaily.kr/news/articleView.html?idxno=220173
245,2024-02-05 14:44:00,생성 AI로 혁신하는 기업과 비즈니스....교육·여행·보험·산업 등 생성형AI...,"사진은 Siemens가 설계 <b>엔지니어</b>와 일선 작업자의 가상 협업을 단순화하고 시뮬레이션 시간을... 도입, <b>데이터</b> 통합 및 커뮤니케이션 접근 방식을 혁신해 학생들의 학업 여정을 개인화하고 참여도를 높였다.... ",https://www.aitimes.kr/news/articleView.html?idxno=30251,https://www.aitimes.kr/news/articleView.html?idxno=30251
246,2024-02-05 13:48:00,"케이던스, 다중물리 시스템 설계 및 분석 플랫폼 발표","또한, 효율 향상, 탄소 배출량 감소, 유지보수 빈도를 줄이는 것은 A&amp;D 및 터보기계 설계 <b>엔지니어</b>에게는... 또한, 고품질 다중물리 <b>데이터</b>를 빠르게 생성함으로써 생성형 AI가 최적의 시스템 설계 솔루션의 디지털 트윈... ",https://www.hellot.net/news/article.html?no=86548,https://www.hellot.net/news/article.html?no=86548
247,2024-02-05 13:40:00,AI 열풍과 함께 등장한 新 직책 'CAIO'는 무엇인가,이에 따라 몇몇 기업들은 이미 심층적인 지식을 갖춘 <b>데이터</b> 과학자와 머신러닝 <b>엔지니어</b>가 있는 상황에서 굳이 CAIO를 고용해야 할 필요가 있는지 의문을 가질 수 있다. 그러나 전문가 대부분은 &quot;AI 시스템을 설계... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=504838,https://www.digitaltoday.co.kr/news/articleView.html?idxno=504838
248,2024-02-05 13:08:00,[AW 2024 참가기업 인터뷰] 오픈컨트롤 “<b>엔지니어</b>링 업무 혁신 제공이 자사 ...,"후 <b>데이터</b> 분석을 수행할 수 있다. 이는 현재 전 세계 10만여 개 플랜트에서 활용 중인 아비바 InTouch HMI와도 융합돼 네이티브 통합과 더불어 <b>엔지니어</b>링 효율 및 협업 증가, 비용 절감, 품질 향상 등 이점을... ",https://www.hellot.net/news/article.html?no=86540,https://www.hellot.net/news/article.html?no=86540
249,2024-02-05 11:00:00,"다쏘시스템, 다쏘 에비에이션과 협력","<b>데이터</b>를 이해하고, 장비, 자산, 항공기뿐만 아니라 어떤 조건에서도 최고의 성능으로 항공기를 운영하는 데 필요한 전체 지원 시스템을 모델링할 수 있게 됐다”고 말했다. 다쏘 에비에이션의 유지보수 <b>엔지니어</b> 및... ",https://www.venturesquare.net/912569,https://www.venturesquare.net/912569
250,2024-02-05 10:22:00,"다쏘시스템-다쏘 에비에이션, 협력 강화…항공 유지보수·수리·운영 지원","통해 <b>데이터</b>를 이해하고 장비, 자산, 항공기뿐만 아니라 어떤 조건에서도 최고의 성능으로 항공기를 운영하는 데 필요한 전체 지원 시스템을 모델링할 수 있게 됐다&quot;고 말했다. 다쏘 에비에이션의 유지보수 <b>엔지니어</b> 및... ",https://www.datanet.co.kr/news/articleView.html?idxno=190833,https://www.datanet.co.kr/news/articleView.html?idxno=190833
251,2024-02-05 10:14:00,[#IT라운지] 잡코리아 '앤어워드'·코나아이-온어스 'MOU'·코바코 '방송광고...,"양자 AI CSS는 결제 <b>데이터</b>를 양자 AI 알고리즘을 활용해 가공, 미래의 연체 확률을 예측하는 새로운... 모집분야는 AI 플랫폼 프로덕트 매니저(PM), 시니어 ML <b>엔지니어</b>, 시니어 ML 소프트웨어 <b>엔지니어</b>, ML 리서치... ",http://www.newsworks.co.kr/news/articleView.html?idxno=742555,http://www.newsworks.co.kr/news/articleView.html?idxno=742555
252,2024-02-05 10:12:00,"다쏘시스템, 다쏘 에비에이션과 협력 강화","통해 <b>데이터</b>를 이해하고, 장비, 자산, 항공기뿐만 아니라 어떤 조건에서도 최고의 성능으로 항공기를 운영하는 데 필요한 전체 지원 시스템을 모델링할 수 있게 됐다&quot;고 말했다. 다쏘 에비에이션의 유지보수 <b>엔지니어</b>... ",http://www.ikld.kr/news/articleView.html?idxno=288946,http://www.ikld.kr/news/articleView.html?idxno=288946
253,2024-02-05 10:02:00,챗GPT가 스스로 운전한다?··· 자율주행과 LLM의 결합 현주소,"모델 <b>엔지니어</b>링 프로세스의 거의 모든 측면을 개선하고 있다. LLM은 시뮬레이션 환경 개발 및 개선, 방대한 <b>데이터</b> 집합의 정렬, 이해 및 레이블 지정, 신경망 &quot;블랙박스&quot;의 해석과 디버깅에 매우 유용하다는 것이... ",https://www.ciokorea.com/news/324141,https://www.ciokorea.com/news/324141
254,2024-02-05 09:24:00,"다쏘시스템, 다쏘 에비에이션과 협력 강화…3D익스피리언스 사용 확대","<b>데이터</b>를 이해하고 장비, 자산, 항공기뿐만 아니라 어떤 조건에서도 최고의 성능으로 항공기를 운영하는 데 필요한 전체 지원 시스템을 모델링할 수 있게 됐다&quot;고 덧붙였다. 다쏘 에비에이션의 유지보수 <b>엔지니어</b> 및... ",https://www.epnc.co.kr/news/articleView.html?idxno=240522,https://www.epnc.co.kr/news/articleView.html?idxno=240522
255,2024-02-05 08:50:00,"‘반도체 한파’에도 인재난 여전…삼성·SK, 반도체 전문가 고용 늘렸다","5일 기업<b>데이터</b>연구소 CEO스코어(대표 김경준)가 국내 매출 상위 500대 기업 중 합병·분할 등으로 변동... 우수 <b>엔지니어</b>를 정년 이후에도 고용하고 있다. 또 기술 사무직에선 HE(Honored Engineer), DE(Distinguished Engineer)... ",https://www.ceoscoredaily.com/page/view/2024020215194809807,https://www.ceoscoredaily.com/page/view/2024020215194809807
256,2024-02-05 07:52:00,"본격화 된 생성형 AI 금융, 활용 가능 분야 확대해야","이는 <b>데이터</b> 원본을 통한 학습으로 소설·이미지·비디오·코딩·음악·미술 등, 다양한 콘텐츠 생성에... 호주 웨스트팩(Westpac)은 자체 생성형 AI 기술을 활용한 IT<b>엔지니어</b> 코딩 프로세스의 개선 여부 테스트... ",http://www.hansbiz.co.kr/news/articleView.html?idxno=679399,http://www.hansbiz.co.kr/news/articleView.html?idxno=679399
257,2024-02-05 07:02:00,"에어버스, 후발주자서 '사고' 보잉 누르고 민항기 1위 '훨훨'","<b>엔지니어</b> 출신이 중심이던 보잉의 경영진에 맥도넬 더글라스의 전문 경영인 임원들이 합류하며 본격적인... 실적 <b>데이터</b>에서 에어버스에 대한 선호도가 뚜렷하고, 갈수록 커지는 불균형으로 보잉의 회복에 대한... ",http://www.g-enews.com/ko-kr/news/article/news_all/202402021523186756b418061615_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202402021523186756b418061615_1/article.html
258,2024-02-05 06:06:00,지역 랜드마크 사업에 참여하는 중앙이엠씨,"/편집자 주 부산북항 오페라하우스, 부산은행 본점 등 지역 대표 프로젝트 참여 초고층·의료시설·<b>데이터</b>센... 비결에는 직원 개개인이 <b>엔지니어</b> 마인드를 겸비하며 설계에 대한 큰 자긍심을 지녔다는 데 있다.... ",http://www.kmecnews.co.kr/news/articleView.html?idxno=33412,http://www.kmecnews.co.kr/news/articleView.html?idxno=33412
259,2024-02-05 06:01:00,[이영완의 디알로고] 개교 30년 만에 신흥대학 세계 1위 “나는 ‘아시아 최고...,<b>엔지니어</b>로 사회에 나갔다가 기술 컨설턴트로 이직하려고 다시 대학에 오는 사람들을 대상으로 재교육하는... 마지막으로 인공지능(AI)과 <b>데이터</b>과학이다. 최근 논문 피인용 횟수가 10만회를 넘는 세계적인 AI 과학자를... ,https://biz.chosun.com/science-chosun/science/2024/02/05/6ITVQJSJERBEVOAJAAC2QY2K2U/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000968149?sid=105
260,2024-02-05 00:32:00,[CES 2024를 통해 본 미래기술 추세 (2)] AI 생태계: 생성형 AI를 넘어서,"국내기업, 최고혁신상 8개로 7개인 미국 제치고 1위 AI칩/센서와 <b>데이터</b> 인프라 결합 되어 생성형 AI... 산업 메타버스를 기반으로 설계자와 <b>엔지니어</b>가 시공간의 제약을 초월하는 몰입형 작업 공간에서 공동으로 3D... ",https://www.news2day.co.kr/article/20240204500005,https://www.news2day.co.kr/article/20240204500005
261,2024-02-04 20:06:00,"美 셰프로보틱스, 196억원 투자 받아 상업용 주방에 집중",이 회사는 또한 <b>엔지니어</b>와 기술자를 고용해 기존의 약 30명에 달하는 인력을 늘릴 예정이다. 라자트... 이 문제를 해결하기 위해 셰프로보틱스는 카메라와 같은 다양한 센서를 사용해 훈련 <b>데이터</b>를 수집한 다음... ,http://www.irobotnews.com/news/articleView.html?idxno=33946,http://www.irobotnews.com/news/articleView.html?idxno=33946
262,2024-02-04 14:01:00,올해 '결제 산업 트렌드' 6가지는,"생성형 AI는 일하는 방식을 변화시켜 제품, <b>데이터</b> 구조, 모델, 운영 및 인프라 등을 개선하고 있다. 비자는 실제로 시간이 오래 걸리고 반복적인 작업을 생성형 AI가 대신 처리하게 하고 <b>엔지니어</b>는 고부가가치 작업에... ",http://www.newsis.com/view/?id=NISX20240202_0002615286&cID=15001&pID=15000,https://n.news.naver.com/mnews/article/003/0012356835?sid=101
263,2024-02-04 10:34:00,[AW 2024 주목 솔루션] 로봇이 해결하기 어려운 현장 문제…AI 융합으로 풀다,"이 때문에 단순 반복 작업에 주로 투입되는데, 이마저도 로봇 <b>엔지니어</b>에게 의존도가 심해 도입 및 활용... 가상 <b>데이터</b> 생성, 상태 판단 등이 로봇의 자체 판단에 따라 수행된다. 이 과정에서 AI 3D 비전, 로봇 툴, 로봇... ",https://www.hellot.net/news/article.html?no=86506,https://www.hellot.net/news/article.html?no=86506
264,2024-02-04 10:20:00,[AW 2024 주목 솔루션] AI 필요 기술이나 활용 쉽지 않다…AI 플랫폼 ‘EZ PL...,"전문 지식을 갖춘 <b>엔지니어</b>가 비효율적인 작업을 반복하게 된다. 제조업 현장에서 기존 머신러닝 기술은 <b>데이터</b> 수집 및 전처리, 모델 개발 및 학습, 모델 배포 등에 한계가 존재했다. MLaaS(Machine Learning as a... ",https://www.hellot.net/news/article.html?no=86504,https://www.hellot.net/news/article.html?no=86504
265,2024-02-04 10:08:00,[AW 2024 주목 솔루션] AI 도입은 더 이상 미룰 수 없는 숙명…한 번에 해결보...,이 플랫폼의 특장점은 <b>데이터</b> 사이언티스트와 머신러닝 <b>엔지니어</b>에 높은 자유도를 제공함으로써 다양한 유형의 ML 모델을 쉽게 개발하도록 지원한다. MLOps를 개발하는 사람들은 보통 파이썬 주피터 노트북을 가지고... ,https://www.hellot.net/news/article.html?no=86503,https://www.hellot.net/news/article.html?no=86503
266,2024-02-04 10:02:00,“삼성·SK만 있는게 아냐” 신비주의 벗어던진 외국계 기업도 ‘구인 전쟁’...,"다이내믹한 기업의 산업 이야기를 현장 취재, <b>데이터</b> 분석 등을 통해 쉽게 전달해드립니다. 최근 반도체... 경력 <b>엔지니어</b> 채용을 진행 중이다. 반도체 장비 세계 1위 기업인 어플라이드 머티어리얼즈(AMAT) 역시 분당을... ",http://news.heraldcorp.com/view.php?ud=20240202000760,https://n.news.naver.com/mnews/article/016/0002262122?sid=101
267,2024-02-03 13:04:00,실제 산업 환경에 활용 가능한 TSN의 입증된 이점,"이를 통해 <b>엔지니어</b>들은 더 이상 각기 다른 장치나 네트워크를 일일이 확인할 필요 없이 동기화된 중요 시각적 <b>데이터</b>에 안전하게 액세스하고, 저장 및 보호할 수 있는 TSN 기반 통합 시스템을 통해 포렌식 조사를... ",https://www.hellot.net/news/article.html?no=86492,https://www.hellot.net/news/article.html?no=86492
268,2024-02-03 11:27:00,"전 CIA 요원, ‘기밀 유출’ 징역 40년…아동포르노 소지하기도",이 사건을 수사한 미 연방 검찰은 CIA에서 사이버 인텔리전스 센터 소프트웨어 <b>엔지니어</b>로 일했던 셜트의 행동이 “CIA 역사상 최대 규모 <b>데이터</b> 유출”이라고 밝혔다. 연방 검찰은 성명에서 “셜트는 미국 역사상 가장... ,http://news.heraldcorp.com/view.php?ud=20240203000057,https://n.news.naver.com/mnews/article/016/0002261969?sid=104
269,2024-02-03 07:32:00,"中 눈 돌린 러시아 얀덱스, 차세대 자율주행 개발할 <b>엔지니어</b> 물색",중국서 자율주행 운영 <b>엔지니어</b> 물색 서방제재로 인한 ECU 개발 파트너 범위 축소  현대모비스의 자율주행... 센서의 <b>데이터</b>를 처리하고 별도 모듈에 연결하는 역할을 담당한다. 이번 채용은 5세대 자율주행차 개발과... ,https://www.theguru.co.kr/news/article.html?no=65689,https://www.theguru.co.kr/news/article.html?no=65689
270,2024-02-02 19:57:00,"사람 돕는 AI…장애인 행동 살피고, 보일러 고장 상담도 척척",&quot; 돌봄 교사가 기억에 의존해 작성했던 일지를 이제는 AI가 대신 <b>데이터</b>화해 의미를 분석하도록 돕습니다.... (현장음) -&quot;가스 공급에 문제가 없다면 <b>엔지니어</b> 점검이 필요합니다. 출장 서비스 접수 링크를 받고 싶으시면... ,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5000169,https://n.news.naver.com/mnews/article/057/0001797156?sid=101
271,2024-02-02 18:06:00,"&quot;AI의 핵심은 <b>데이터</b>, <b>데이터</b>를 이해하는 도메인 전문가 역할이 중요&quot; [AI SE...",AI 시대의 혁신 가속화하는 클라우드 플랫폼 정태일 구글 클라우드 코리아 커스터머 <b>엔지니어</b>는 &quot;구글 클라우드는 AI 활용을 위한 빅<b>데이터</b>에 대해 수집에서부터 활용하는 과정 전반을 지원하고 있다&quot;고 소개하며... ,https://it.chosun.com/news/articleView.html?idxno=2023092109667,https://it.chosun.com/news/articleView.html?idxno=2023092109667
